match,teamNumber,role,coralPickup,algaePickup,algaeKnocking,underShallowCage,teleopPoints,autoPoints,driverAbility,feeds,defends,coralPickups,algaePickups,coralDrops,algaeDrops,coralL1,coralL2,coralL3,coralL4,processorScores,netScores,netFails,activeAuton,endgame,scouter,notes
Q68,9032,OFFENSE,GROUND,REEF,TRUE,TRUE,45,14,4,0,0,14,2,1,1,0,4,4,4,0,1,0,TRUE,PARKED,Yoshi,Very good all around robot; fast; score in net; good cycling; good bulk
Q68,9032,OFFENSE,GROUND,REEF,TRUE,FALSE,35,14,4,0,0,10,1,0,0,0,5,2,3,0,1,0,TRUE,PARKED,,Scored good L4 coral and good algae
Q68,10698,DEFENSE,NONE,NONE,FALSE,FALSE,12,10,3,0,95,3,0,0,0,0,0,0,3,0,0,0,TRUE,PARKED,,Not good at all
Q68,10698,DEFENSE,NONE,NONE,FALSE,TRUE,5,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,FALSE,NOT_ATTEMPTED,,
Q68,10698,DEFENSE,STATION,NONE,FALSE,FALSE,7,0,3,0,127,1,0,0,0,0,0,0,1,0,0,0,FALSE,PARKED,,Hard d all match; did one l4 in the starts 
Q69,2724,OFFENSE,BOTH,REEF,TRUE,FALSE,53,7,5,0,0,9,4,0,1,0,6,2,0,3,0,0,TRUE,DEEP,,Effective drivers fast cycle time
Q69,2724,OFFENSE,BOTH,NONE,FALSE,TRUE,43,7,3,0,0,8,2,1,0,1,4,2,0,2,0,0,TRUE,DEEP,,
Q69,2724,OFFENSE,GROUND,BOTH,TRUE,FALSE,44,7,3,0,0,8,2,0,0,0,5,2,0,2,0,0,TRUE,DEEP,Angella, Not the fastest cycled; sometimes takes some time to intake coral; pretty fast climb
Q69,2724,OFFENSE,GROUND,REEF,TRUE,FALSE,69,0,4,0,0,15,3,3,0,1,3,6,2,0,3,0,FALSE,DEEP,,
Q69,3284,OFFENSE,BOTH,REEF,FALSE,FALSE,31,0,2,0,0,8,4,0,2,7,1,0,0,2,0,0,FALSE,PARKED,,
Q69,3284,OFFENSE,GROUND,REEF,TRUE,FALSE,25,3,3,0,0,5,2,1,0,3,0,0,1,2,0,0,TRUE,PARKED,Cozette ,Cleared one piece of algae from the reef. The intake was a vertical coral intake and was interesting but not very effective. Preferred to score in L4. Did not attempt to score barge points.
Q69,3284,OFFENSE,GROUND,BOTH,TRUE,FALSE,26,3,2,0,0,6,4,0,2,6,0,0,0,2,0,0,TRUE,PARKED,,It looks like something from their robot broke and dropped to the ground; they were slow scoring on L1 and they had a hard time scoring in the processor 
Q69,4415,OFFENSE,GROUND,BOTH,TRUE,FALSE,79,14,5,0,0,16,4,0,0,2,4,6,4,0,4,0,TRUE,DEEP,,Insane coral and algae bot; can cycle both coral and algae extremely fast.
Q69,4415,OFFENSE,GROUND,BOTH,TRUE,FALSE,73,14,5,0,0,14,4,0,0,2,2,6,4,0,4,0,TRUE,DEEP,,Really great bot for coral cycling and great algea 
Q69,6909,OFFENSE,STATION,NONE,TRUE,TRUE,44,3,1,0,0,13,1,4,1,0,4,5,0,0,0,0,TRUE,DEEP,Yoshi,Slowish; tippy; slowish cycles; 
Q69,8808,OFFENSE,GROUND,NONE,TRUE,FALSE,27,10,3,0,0,7,0,0,0,0,1,1,5,0,0,0,TRUE,NOT_ATTEMPTED,Daniel,
Q69,8808,OFFENSE,BOTH,NONE,TRUE,FALSE,40,10,3,0,0,10,0,0,0,0,1,3,6,0,0,0,TRUE,FAILED_DEEP,,Slower; accurate; L4-2; attempted hang; 1 piece auto
Q69,9199,OFFENSE,STATION,NONE,FALSE,FALSE,50,10,4,0,0,12,0,3,0,0,0,2,7,0,0,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Good consistent auto. 
Q69,9199,OFFENSE,STATION,NONE,FALSE,FALSE,46,10,3,0,0,9,0,1,0,0,0,1,7,0,0,0,TRUE,DEEP,Aubrey,Not overly fast. Missed a coral. A bit clunky. Started to try and climb in 30. Did climb.
Q69,9199,OFFENSE,STATION,NONE,TRUE,TRUE,52,10,2,0,0,11,0,1,0,1,0,2,7,0,0,0,TRUE,DEEP,,Slowww
Q70,2056,OFFENSE,GROUND,REEF,TRUE,FALSE,97,38,5,0,0,25,2,0,0,2,8,5,10,2,0,0,TRUE,DEEP,Daniel,
Q70,2056,OFFENSE,GROUND,REEF,TRUE,TRUE,106,38,5,0,0,29,2,1,0,5,6,6,11,2,0,0,TRUE,DEEP,Yoshi,Very very fast; very good cycles; good bulk; 5 piece auto; 
Q70,3792,OFFENSE,GROUND,NONE,FALSE,FALSE,44,9,3,0,0,6,5,0,1,6,0,0,0,4,0,0,TRUE,DEEP,,L1 bot; don’t bother
Q70,3792,OFFENSE,STATION,GROUND,FALSE,FALSE,66,7,5,0,0,9,8,2,1,6,1,0,0,7,0,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Very fast but only can do L1 and processor 
Q70,3792,OFFENSE,STATION,GROUND,FALSE,TRUE,62,3,3,0,0,7,7,3,0,4,0,0,0,7,0,0,TRUE,DEEP,,
Q70,3792,OFFENSE,STATION,GROUND,FALSE,FALSE,54,9,3,0,0,6,6,1,0,5,0,0,0,6,0,0,TRUE,DEEP,,l1 and processor only bot; did it very fast though 
Q70,4613,OFFENSE,BOTH,BOTH,FALSE,FALSE,57,17,4,0,0,12,8,0,0,1,5,6,0,0,4,4,TRUE,DEEP,,
Q70,4613,OFFENSE,GROUND,BOTH,TRUE,FALSE,67,3,4,0,0,12,6,0,1,0,7,3,2,0,3,2,TRUE,DEEP,Cozette ,Picked up 3 algae pieces and scored 2 in auto. Climbed in about two seconds. Did not score L4 at all but was very fast and efficient with scoring all the lower levels.
Q70,6017,OFFENSE,BOTH,REEF,TRUE,FALSE,12,3,2,0,0,2,1,2,1,0,0,0,0,0,0,0,TRUE,DEEP,,Not very good at defense though the other team’s counter defensive capabilities hindered an accurate assessment
Q70,6017,DEFENSE,GROUND,NONE,TRUE,FALSE,12,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,TRUE,DEEP,Angella,Missed a coral in tele; then removed an algae and attempted to intake for a while before moving to defense with 1:35 left; did not play active defense; just sat in front of one coral station
Q70,6083,OFFENSE,GROUND,GROUND,FALSE,FALSE,38,6,2,0,0,12,1,1,0,1,6,3,0,1,0,0,TRUE,PARKED,,Should play more algae but played mostly choral instead.
Q70,6083,OFFENSE,STATION,NONE,FALSE,FALSE,31,7,2,0,0,10,0,0,0,1,6,3,0,0,0,0,TRUE,PARKED,Aubrey,Not great scoring and slow clunky elevator. Only scored Lv 2 and 3.
Q70,10260,DEFENSE,STATION,NONE,FALSE,TRUE,8,3,2,0,2,4,0,0,0,4,0,0,0,0,0,0,TRUE,NOT_ATTEMPTED,Sir Bopticious (Zeal),Missed 3 L1. Defense was not very heavy.
Q71,537,OFFENSE,STATION,NONE,FALSE,FALSE,48,10,3,0,0,10,0,1,0,0,1,2,6,0,0,0,TRUE,DEEP,,No funnel for intake.
Q71,2630,OFFENSE,BOTH,BOTH,TRUE,FALSE,74,23,4,0,0,18,5,1,0,6,1,5,5,0,4,1,TRUE,DEEP,Cozette ,Quick scoring and efficient intake from the station. Good with scoring L1. Quick and great climb.
Q71,3492,OFFENSE,STATION,REEF,TRUE,FALSE,44,10,4,0,0,12,5,3,3,0,3,4,2,2,0,0,TRUE,PARKED,,
Q71,6995,OFFENSE,BOTH,REEF,TRUE,TRUE,67,24,5,0,0,15,3,1,0,1,5,3,5,2,1,0,TRUE,DEEP,Yoshi,PICK THIS ROBOT!!!
Q71,7197,OFFENSE,STATION,REEF,FALSE,FALSE,53,10,4,0,0,13,5,2,3,0,3,5,3,2,0,0,TRUE,PARKED,,
Q71,7197,OFFENSE,STATION,REEF,TRUE,TRUE,50,17,4,0,0,15,4,3,2,0,4,4,4,2,0,0,TRUE,NOT_ATTEMPTED,,
Q71,7197,OFFENSE,STATION,BOTH,TRUE,FALSE,27,10,4,0,0,4,7,0,4,0,1,0,3,2,0,0,TRUE,PARKED,,Not the worst robot but lots of driver error 
Q72,179,OFFENSE,GROUND,BOTH,TRUE,FALSE,65,3,3,0,0,12,2,1,0,0,0,1,9,0,1,1,TRUE,DEEP,Angella,I missed auto :3; unreliable l4 and algae net scoring;
Q72,179,OFFENSE,GROUND,REEF,TRUE,FALSE,52,10,3,0,0,16,2,4,0,0,1,3,8,0,0,2,TRUE,PARKED,Daniel,
Q72,179,OFFENSE,BOTH,GROUND,FALSE,TRUE,69,16,5,0,0,20,2,4,0,3,1,3,9,0,0,2,TRUE,DEEP,,
Q72,179,OFFENSE,BOTH,REEF,TRUE,FALSE,67,10,4,0,0,17,2,4,0,0,1,2,9,0,1,1,TRUE,DEEP,,Often misses L4
Q72,179,OFFENSE,BOTH,BOTH,TRUE,FALSE,79,19,5,0,0,20,2,0,2,2,4,3,10,0,0,0,TRUE,DEEP,,
Q72,1507,OFFENSE,STATION,REEF,TRUE,FALSE,71,10,4,0,0,13,2,0,0,0,2,5,6,0,2,0,TRUE,DEEP,,
Q72,1507,OFFENSE,STATION,REEF,TRUE,FALSE,66,6,2,0,0,13,2,1,0,1,2,5,4,0,2,0,TRUE,DEEP,Cozette ,Slow and ineffective intake. It did have very precise scoring and good algae scoring in the barge.
Q72,1847,OFFENSE,STATION,NONE,FALSE,FALSE,38,10,4,0,0,15,0,3,0,0,7,3,2,0,0,0,TRUE,FAILED_DEEP,Truss the great lord of the unknowable nothingness ,Mid speed. Missed a shot in auto.
Q72,3173,FEEDER,STATION,REEF,TRUE,FALSE,68,24,3,0,0,17,3,2,1,1,2,5,7,0,2,0,TRUE,DEEP,Sir Bopticious (Zeal),Missed about 2-3 coral. Nailed a 3 piece auto. Quick pitchfork climb at 10s.
Q72,9312,OFFENSE,GROUND,NONE,FALSE,FALSE,10,10,2,0,0,6,0,1,0,4,0,0,1,0,0,0,TRUE,PARKED,,
Q72,9312,OFFENSE,GROUND,NONE,FALSE,TRUE,6,14,1,0,0,15,0,10,0,3,2,0,0,0,0,0,TRUE,PARKED,Yoshi,Ok speed; very inaccurate; small robot not good for defense
Q72,9484,OFFENSE,STATION,NONE,FALSE,FALSE,31,6,2,0,0,9,0,0,0,1,3,5,0,0,0,0,TRUE,PARKED,,Quite slow
Q72,9484,OFFENSE,STATION,NONE,TRUE,FALSE,26,3,2,0,0,9,0,2,0,0,4,3,0,0,0,0,TRUE,PARKED,Aubrey,Struggled to allign to the cage. Missed auto. Not really fast. Didnt score Lv4 or 1.
Q73,694,OFFENSE,STATION,REEF,TRUE,FALSE,71,24,4,0,0,13,5,0,1,0,5,3,5,3,1,0,TRUE,DEEP,,Quite fast
Q73,694,FEEDER,STATION,REEF,TRUE,FALSE,91,24,5,0,0,18,6,2,0,1,6,3,6,4,2,0,TRUE,DEEP,Sir Bopticious (Zeal),Consistent algae score in both barge and processor. Didn't see any missed shots.
Q73,2129,OFFENSE,STATION,GROUND,TRUE,FALSE,54,17,4,1,0,15,4,3,1,0,3,4,5,2,0,0,TRUE,PARKED,Truss the great lord of the unknowable nothingness ,Efficient with algae at end of match. Good speed
Q73,2648,OFFENSE,STATION,GROUND,TRUE,FALSE,46,17,4,0,0,15,1,2,1,0,3,5,5,0,0,0,TRUE,PARKED,,
Q73,2648,OFFENSE,STATION,REEF,TRUE,FALSE,62,10,4,0,0,17,1,3,0,0,5,5,4,0,0,1,TRUE,DEEP,Angella,Fast coral cycler but missed a couple; a bit tippy
Q73,2648,OFFENSE,STATION,REEF,TRUE,FALSE,62,17,5,0,0,17,1,2,0,0,5,5,5,0,0,1,TRUE,DEEP,,Really fast cycles focused on coral this game
Q73,4005,OFFENSE,STATION,REEF,TRUE,FALSE,40,10,3,0,0,9,0,0,0,0,2,3,3,0,0,0,TRUE,DEEP,Cozette ,Cleared 3 algae from the reef. The climb was less than 5 seconds and left the bit high off the ground. It did encounter problems during the match when the coral got stuck in the robot but it managed to knock it free.
Q73,4967,OFFENSE,BOTH,BOTH,TRUE,FALSE,37,10,3,0,0,6,5,0,0,0,1,4,1,2,1,2,TRUE,PARKED,Aubrey,
Q73,4967,OFFENSE,BOTH,BOTH,TRUE,TRUE,50,10,4,0,0,12,4,2,1,0,4,3,3,2,1,0,TRUE,FAILED_DEEP,,
Q73,4967,OFFENSE,BOTH,BOTH,TRUE,FALSE,48,10,3,0,0,10,5,1,0,0,4,2,3,2,1,2,TRUE,PARKED,,very floppy manipulator
Q73,7048,OFFENSE,STATION,NONE,FALSE,FALSE,26,3,3,0,0,10,0,4,0,0,0,4,2,0,0,0,TRUE,FAILED_DEEP,,Scored moderate L4; but good L2 and L3
Q73,7048,OFFENSE,STATION,NONE,FALSE,TRUE,38,3,2,0,0,12,0,6,0,0,0,4,2,0,0,0,TRUE,DEEP,Yoshi,Very inaccurate; ok bulk; for in the eat of teammates;
Q74,418,OFFENSE,STATION,REEF,TRUE,FALSE,49,24,4,1,0,13,1,2,0,0,0,3,8,0,0,0,TRUE,DEEP,,
Q74,418,OFFENSE,STATION,NONE,TRUE,FALSE,48,24,3,0,0,14,0,3,0,0,0,4,7,0,0,0,TRUE,DEEP,Aubrey,Wobbly intake and wobbly elevator. Dropped multiple coral because of alignment struggles.
Q74,1425,OFFENSE,STATION,REEF,TRUE,TRUE,71,24,4,0,0,14,4,0,1,0,4,4,6,2,1,0,TRUE,DEEP,Yoshi,Good robot; good speed; ok cycling; ok bulk
Q74,1481,OFFENSE,STATION,REEF,TRUE,FALSE,58,10,4,0,0,12,2,1,1,0,1,6,4,0,1,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Got coral temporarily stuck in robot from intaking in auto- was stuck for round 10sec. Good at coral cycles from station 
Q74,4068,DEFENSE,STATION,REEF,TRUE,FALSE,52,31,4,0,0,18,2,1,0,1,5,5,5,0,2,0,TRUE,PARKED,Sir Bopticious (Zeal),Didn't miss with their coral or algae.
Q74,4068,OFFENSE,STATION,REEF,TRUE,FALSE,57,24,4,0,0,18,2,1,0,1,5,5,5,0,2,0,TRUE,PARKED,,Scored amazing coral on all levels and amazing algae in the barge
Q74,6348,OFFENSE,STATION,REEF,TRUE,TRUE,13,3,3,0,0,6,2,3,0,0,0,1,1,0,1,1,TRUE,FAILED_DEEP,Cozette ,Went to climb early while holding a coral. In auto went to the wrong side and dropped the coral piece. Can't intake angled coral. Dropped algae in telop. 
Q74,9301,DEFENSE,NONE,GROUND,FALSE,FALSE,24,3,3,0,5,1,3,1,1,0,0,0,0,2,0,0,TRUE,DEEP,,Got disorientated at the very beginning of the match but then went to defense and was dodged on multiple occasions. Managed to delay a robot for a few seconds before having to climb. Robot seemed to be stuttering when going to climb.
Q74,9301,DEFENSE,NONE,GROUND,FALSE,FALSE,18,3,2,0,0,1,1,1,0,0,0,0,0,1,0,0,TRUE,DEEP,Angella,Got co-op and then went to play defense; did not play great defense and was also pushed around by opposing bots
Q75,78,OFFENSE,STATION,REEF,TRUE,FALSE,54,17,3,0,0,16,1,5,0,1,0,4,6,0,1,0,TRUE,DEEP,,Often miss coral
Q75,78,OFFENSE,STATION,REEF,TRUE,FALSE,55,17,3,0,0,13,1,2,0,0,1,4,6,0,1,0,TRUE,DEEP,Angella,4 piece auto but they missed 2; very fast cycler but missed 4 times; 
Q75,494,OFFENSE,STATION,BOTH,TRUE,FALSE,55,17,4,0,0,12,4,0,1,0,4,3,5,2,1,0,TRUE,FAILED_DEEP,Truss the great lord of the unknowable nothingness ,Fast at cycling l2; and algae. Reactivity slow elevator. Good at taking algae off reef
Q75,1671,OFFENSE,STATION,NONE,FALSE,FALSE,38,10,4,0,0,15,0,5,0,0,2,3,5,0,0,0,TRUE,FAILED_DEEP,Cozette ,The robot size was huge and was surprisingly fast for its size. It scored coral effectively but the higher the level was the more inaccurate their scoring was. 
Q75,1671,OFFENSE,NONE,NONE,FALSE,FALSE,46,10,3,0,0,17,0,5,0,0,4,3,5,0,0,0,TRUE,PARKED,,Had trouble placing coral from time to time mostly at the beginning of the match but was able to pull together in the middle and ending of the match by filling in missing reef spots
Q75,5660,OFFENSE,STATION,REEF,TRUE,FALSE,57,3,4,0,0,12,5,4,0,0,3,5,0,0,4,1,TRUE,DEEP,Aubrey,Really speedy! Good scoring not tippy! Scored barge well.
Q75,6911,OFFENSE,STATION,BOTH,TRUE,FALSE,59,11,5,0,0,7,10,1,1,0,1,3,2,2,7,0,TRUE,PARKED,,Scored amazing points all around. GREAT team all around
Q75,6911,FEEDER,STATION,BOTH,TRUE,FALSE,55,11,5,0,0,7,10,2,1,0,1,2,2,2,7,0,TRUE,PARKED,Sir Bopticious (Zeal),Consistent algae scoring: about 4 in the barge. Coral scoring in levels 2; 3; and 4. None missed
Q75,6911,OFFENSE,STATION,BOTH,TRUE,FALSE,50,7,4,0,0,7,8,2,0,0,1,2,1,2,6,0,TRUE,PARKED,,Rlly good algae bot
Q75,9432,OFFENSE,STATION,REEF,TRUE,TRUE,84,24,4,0,0,19,3,0,0,1,7,7,4,2,1,0,TRUE,DEEP,Yoshi,Fast; good cycling; good processer; 3 piece auto; good all around
Q76,4421,OFFENSE,NONE,REEF,TRUE,FALSE,57,3,5,0,0,15,0,4,0,0,3,4,4,0,0,0,TRUE,DEEP,,Fast cycle time accurate for most of the time
Q76,4421,OFFENSE,STATION,NONE,FALSE,FALSE,57,3,4,0,0,13,0,2,0,0,3,4,4,0,0,0,TRUE,DEEP,Angella,Fast cycler but they missed a few 
Q76,4421,OFFENSE,STATION,NONE,FALSE,FALSE,57,3,4,0,0,15,0,4,0,0,3,4,4,0,0,0,TRUE,DEEP,,Had some trouble getting coral on L4 in teleop but the rest of the levels went smoothly. In auto missed their pieces which may have been because of misaligned robot placement in pregame.
Q76,4500,OFFENSE,BOTH,NONE,TRUE,FALSE,40,24,3,0,0,14,1,1,1,6,1,2,4,0,0,0,TRUE,DEEP,,Alr
Q76,4500,FEEDER,BOTH,NONE,TRUE,FALSE,48,24,3,0,0,15,1,1,1,5,0,4,5,0,0,0,TRUE,DEEP,Sir Bopticious (Zeal),Coral cycles were about 10s. No algae. Quick climb at 8s.
Q76,7525,OFFENSE,STATION,NONE,FALSE,FALSE,47,17,3,0,0,16,0,2,0,0,4,7,3,0,0,0,TRUE,PARKED,,They sometimes miss while scoring on L4; but they are somewhat fast 
Q76,7525,OFFENSE,STATION,NONE,FALSE,FALSE,50,10,2,0,0,18,0,3,0,2,5,6,2,0,0,0,TRUE,PARKED,Cozette ,Often pushed coral too hard so that it bounced off the branches of the reef. Overall it was quick and had a funnel intake.
Q76,8575,OFFENSE,STATION,REEF,TRUE,FALSE,39,15,2,0,0,10,2,0,0,1,5,4,0,2,0,0,TRUE,PARKED,Aubrey,Reallllly slow. Didnt score Lv 4 or barge algae.
Q76,9032,OFFENSE,GROUND,REEF,TRUE,FALSE,54,14,5,0,0,15,3,1,0,0,4,4,5,0,2,1,TRUE,PARKED,,Excellent team; quick cycles. 
Q76,9032,OFFENSE,GROUND,REEF,TRUE,FALSE,52,10,4,0,0,13,2,0,0,1,4,3,5,0,1,1,TRUE,PARKED,Truss the great lord of the unknowable nothingness ,Has good ground intake. Fast at cycling L2-4 did not L1 but did not need to. Fast movement and elevator.
Q76,9280,OFFENSE,STATION,REEF,TRUE,TRUE,34,3,3,0,0,9,3,5,1,0,0,0,4,2,0,0,TRUE,PARKED,Yoshi,Did try to climb; ok speed; ok cycling; ok bulk ; ok robot
Q77,1369,OFFENSE,NONE,REEF,TRUE,TRUE,34,14,3,0,0,1,13,0,1,0,0,0,1,2,6,4,TRUE,PARKED,Yoshi,Ok speed; ok bulk; only went for algae; also was missing net in the beginning; but got some in the end
Q77,2724,OFFENSE,STATION,REEF,FALSE,FALSE,46,7,4,0,0,11,0,0,0,0,7,4,0,0,0,0,TRUE,DEEP,Sir Bopticious (Zeal),Only about 3 missed coral.
Q77,2724,OFFENSE,GROUND,NONE,FALSE,FALSE,39,13,3,0,0,13,0,0,0,1,7,4,1,0,0,0,TRUE,PARKED,,
Q77,3256,OFFENSE,STATION,REEF,TRUE,FALSE,38,7,2,0,0,13,3,6,0,1,4,2,0,0,2,1,TRUE,DEEP,Aubrey,8 second climb; tippy; dropped 5 coral including the one from auto.
Q77,7034,OFFENSE,STATION,NONE,FALSE,FALSE,52,24,4,0,0,14,0,1,0,0,3,4,6,0,0,0,TRUE,DEEP,,Well off team. That is all.
Q77,7034,OFFENSE,STATION,NONE,FALSE,FALSE,52,24,4,0,0,13,0,0,0,0,3,4,6,0,0,0,TRUE,DEEP,Angella,Pretty fast cycler
Q77,7034,OFFENSE,STATION,NONE,FALSE,FALSE,55,24,4,0,0,14,0,0,0,0,4,4,6,0,0,0,TRUE,DEEP,,Pretty good at cycling coral didn’t do algae this match
Q77,7257,OFFENSE,STATION,NONE,FALSE,FALSE,63,17,4,0,0,15,0,1,0,0,2,5,7,0,0,0,TRUE,DEEP,Cozette ,Preferred to score in L4 and L3 but seemed like it could score in lower levels. Was quick but not the most precise. Climb was maybe 6-7 seconds but left them high off the ground.
Q77,8738,OFFENSE,STATION,REEF,TRUE,FALSE,37,24,5,0,0,17,3,5,2,3,1,3,5,0,1,0,TRUE,PARKED,,Very good and consistent team; definetly solid pick
Q78,3255,OFFENSE,STATION,REEF,TRUE,FALSE,56,20,3,0,0,9,8,0,1,1,1,0,7,0,7,0,TRUE,FAILED_DEEP,,Picks both at the same time
Q78,3255,OFFENSE,STATION,BOTH,TRUE,FALSE,56,17,4,0,0,9,7,1,0,0,1,0,7,0,7,0,TRUE,FAILED_DEEP,Angella,Super cycles; fell over while climbing :(; consistent algae
Q78,4013,OFFENSE,STATION,NONE,FALSE,TRUE,14,3,3,0,6,1,2,1,0,0,0,0,0,2,0,0,TRUE,PARKED,Sir Bopticious (Zeal),Slightly effective defense. Not very fast; but did score 2 algae in the processor.
Q78,4415,OFFENSE,GROUND,REEF,TRUE,FALSE,64,17,4,1,0,13,2,0,0,0,2,3,8,0,1,0,TRUE,DEEP,Daniel,
Q78,4415,OFFENSE,GROUND,REEF,TRUE,TRUE,70,17,4,1,0,15,5,0,2,0,4,3,8,0,1,1,TRUE,DEEP,Yoshi,Very fast; good bulk; good cycling; accurate; algae came out done of the time
Q78,4607,OFFENSE,STATION,REEF,FALSE,FALSE,70,10,4,0,0,15,1,0,0,0,5,6,4,0,1,0,TRUE,DEEP,Cozette ,Scored two algae in the barge feeding from the reef in auto. Climb took about 5 seconds and left the robot far off the ground. Focused on coral.
Q78,5968,OFFENSE,STATION,GROUND,FALSE,FALSE,22,10,3,0,0,5,2,1,1,0,0,1,3,1,0,0,TRUE,PARKED,Aubrey,Realllly slow
Q78,10260,OFFENSE,STATION,NONE,FALSE,FALSE,16,6,2,0,0,8,0,0,0,8,0,0,0,0,0,0,TRUE,PARKED,Truss the great lord of the unknowable nothingness ,Only L1; tank drive; slow.
Q79,4613,OFFENSE,GROUND,BOTH,FALSE,FALSE,83,3,4,0,0,18,3,1,0,2,5,10,0,0,3,0,TRUE,DEEP,Cozette ,Endgame was amazing they scored 3-4 pieces of coral than climbed in less than 3 seconds. The robot was quick and efficient and had a good ground intake that took in horizonal and vertical coral. In their auto they I talked 2 coral and scored one of them. They did not start with a Preloaded coral in auto.
Q79,6146,OFFENSE,STATION,NONE,FALSE,FALSE,49,6,3,0,0,11,0,2,0,2,0,0,7,0,0,0,TRUE,DEEP,,Pretty slow cycles
Q79,6146,OFFENSE,STATION,NONE,FALSE,TRUE,49,3,3,0,0,11,0,3,0,1,0,0,7,0,0,0,TRUE,DEEP,Yoshi,Slowish speed; does not score algae; slow arm and slow cycling; 
Q79,6424,OFFENSE,STATION,REEF,TRUE,FALSE,31,17,4,0,0,10,2,2,1,0,0,0,8,1,0,0,TRUE,NOT_ATTEMPTED,Matthew,Good algae and coral bot but weakness is station. Inefficient driving due to teammates and other environmental factors
Q79,6832,OFFENSE,STATION,NONE,FALSE,FALSE,2,3,1,0,0,5,0,4,0,1,0,0,0,0,0,0,TRUE,NOT_ATTEMPTED,Sir Bopticious (Zeal),Tank drive
Q79,10291,OFFENSE,NONE,GROUND,TRUE,FALSE,52,3,2,0,0,9,1,0,0,0,2,7,0,1,0,0,TRUE,DEEP,Aubrey,Ok.
Q80,302,OFFENSE,STATION,REEF,TRUE,FALSE,59,24,4,0,0,12,6,0,0,0,3,4,5,0,6,0,TRUE,FAILED_DEEP,Matthew,10 second deep climb probs. Cycle fast reef is insane.
Q80,1507,OFFENSE,STATION,REEF,FALSE,FALSE,25,10,2,0,2,4,2,0,1,0,0,2,2,0,0,1,TRUE,DEEP,Cozette ,Towards the end of the match it had trouble with the coral intake and knocked a coral on the reef off by accident. Then it played defense for the rest of the match. Its climb was less than 5 seconds but wasn't very fast. The robot itself was slow and a bit big.
Q80,1833,OFFENSE,STATION,NONE,FALSE,FALSE,64,22,4,0,0,20,0,2,0,0,9,5,4,0,0,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Very fast cycles. Good climb. Fast scoring.
Q80,2630,OFFENSE,STATION,BOTH,FALSE,FALSE,70,24,4,0,0,15,8,2,4,0,2,4,7,0,4,0,TRUE,DEEP,Sir Bopticious (Zeal),Quick algae cycles. Missed about 3 of them.
Q80,4451,OFFENSE,STATION,NONE,FALSE,FALSE,58,17,4,0,0,19,1,1,1,0,7,8,3,0,0,0,TRUE,FAILED_DEEP,,Very quick cycles
Q80,4451,OFFENSE,STATION,NONE,FALSE,TRUE,52,17,4,0,0,19,1,2,1,0,8,7,2,0,0,0,TRUE,FAILED_DEEP,Yoshi,Failed deep climb Bc of scoring; fast robot; fast cycling; good bulk; does not do algae
Q81,537,OFFENSE,STATION,NONE,FALSE,FALSE,34,10,2,0,0,7,0,1,0,0,1,1,4,0,0,0,TRUE,DEEP,Cozette ,Ineffective intake. Its intake was so small that the human player had to be careful to put the coral in at the right slot. The climb was a little over 5 seconds. They have precise coral scoring but they did not attempt to do anything with algae.
Q81,900,OFFENSE,STATION,NONE,FALSE,FALSE,42,24,3,0,0,14,0,0,0,0,6,3,5,0,0,0,TRUE,PARKED,Sir Bopticious (Zeal),Mainly an L2 and L3 bot. Missed 2 coral
Q81,4005,OFFENSE,STATION,NONE,TRUE,FALSE,48,10,3,0,0,12,1,2,1,0,1,2,6,0,0,0,TRUE,DEEP,Truss the great lord of the unknowable nothingness ,Slow scoring. Takes a little time to line up scoring.
Q81,4786,OFFENSE,STATION,REEF,TRUE,FALSE,59,10,3,0,0,16,3,2,1,0,5,6,3,0,2,0,TRUE,PARKED,Aubrey,Good. Fast. Just tippy. 
Q81,9199,OFFENSE,STATION,NONE,TRUE,FALSE,25,10,3,0,0,7,0,1,0,0,0,2,4,0,0,0,TRUE,PARKED,,Did alright
Q81,9199,OFFENSE,STATION,NONE,TRUE,FALSE,25,10,3,0,0,7,0,1,0,0,0,2,4,0,0,0,TRUE,PARKED,,Missed two of three in auto. They looked like they were taking it slower and were stiff. Still did well and contributed to their team
Q81,10698,DEFENSE,NONE,NONE,FALSE,FALSE,17,3,2,0,15,1,0,0,0,0,0,0,1,0,0,0,TRUE,DEEP,Angella,Not very fast; played ok defense; got two penalties; indecisive driving
Q81,10698,DEFENSE,NONE,NONE,FALSE,FALSE,12,10,3,0,0,2,0,1,0,0,0,0,1,0,0,0,TRUE,DEEP,,Not good at defending-
Q82,418,OFFENSE,STATION,NONE,TRUE,FALSE,43,24,4,0,0,12,0,0,0,0,2,5,4,0,0,0,TRUE,DEEP,,
Q82,418,OFFENSE,STATION,REEF,TRUE,FALSE,42,24,4,0,0,12,2,0,2,1,1,5,4,0,0,0,TRUE,DEEP,,
Q82,418,OFFENSE,STATION,NONE,TRUE,FALSE,31,24,3,0,0,12,0,0,0,0,2,5,4,0,0,0,TRUE,FAILED_DEEP,Angella,
